id,branch_id,day_of_week,open_time,close_time,is_closed,created_at,updated_at,created_by,updated_by,deleted_at
637285b6-8735-4c12-9bb3-d4b3aafc3cee,b200245d-aec6-421e-83b7-9f2968e76d78,5,06:00:00,22:00:00,0,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
64ef2ed7-7b2b-4711-b55a-50b081b4fc0b,b200245d-aec6-421e-83b7-9f2968e76d78,6,06:00:00,22:00:00,0,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
879928c6-b75e-49f2-85d5-d8ad7c2be5d4,0c0c761a-4d95-4133-937b-ebc79f524919,0,09:00:00,20:00:00,0,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
41358a82-0f48-4624-96c7-442c3bcb0b89,0c0c761a-4d95-4133-937b-ebc79f524919,1,06:00:00,22:00:00,0,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
098b87a2-260e-4f09-84f5-eaa2f89813f5,0c0c761a-4d95-4133-937b-ebc79f524919,2,06:00:00,22:00:00,0,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
22709774-0c96-4ffd-8167-1a5a6386025b,0c0c761a-4d95-4133-937b-ebc79f524919,3,06:00:00,22:00:00,0,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
8ee6e81a-13b2-4dfd-a629-bc676c2d9136,0c0c761a-4d95-4133-937b-ebc79f524919,4,06:00:00,22:00:00,0,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
ffb4e498-e19e-41c3-a743-f185a203df90,0c0c761a-4d95-4133-937b-ebc79f524919,5,06:00:00,22:00:00,0,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
71b81d49-c54d-433c-b80a-d3ceadb14fe8,0c0c761a-4d95-4133-937b-ebc79f524919,6,06:00:00,22:00:00,0,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
ef589233-d235-4810-ab72-3655130053d9,99ab617a-c78e-49ed-9ed9-9395d5dba4b5,0,09:00:00,20:00:00,0,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
9428f93a-ca5a-40d1-956d-277965b11d82,99ab617a-c78e-49ed-9ed9-9395d5dba4b5,1,06:00:00,22:00:00,0,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
1ac84e54-c710-4e8e-888b-26f75281bbad,99ab617a-c78e-49ed-9ed9-9395d5dba4b5,2,06:00:00,22:00:00,0,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
dc730ce7-bb1a-4236-bc69-6c181ba9b54d,99ab617a-c78e-49ed-9ed9-9395d5dba4b5,3,06:00:00,22:00:00,0,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
30089216-787f-429c-b0a1-852a841f5a93,99ab617a-c78e-49ed-9ed9-9395d5dba4b5,4,06:00:00,22:00:00,0,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
9e27ec98-b458-49dd-83ec-1bd767f5383c,99ab617a-c78e-49ed-9ed9-9395d5dba4b5,5,06:00:00,22:00:00,0,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
336527a3-9ef7-4407-9431-a2eca6dc8c41,99ab617a-c78e-49ed-9ed9-9395d5dba4b5,6,06:00:00,22:00:00,0,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
4f59d721-368f-41d3-94f5-0efd454d38f9,77924470-8f96-4bbf-9117-47e749386a7c,0,09:00:00,20:00:00,0,2024-01-05 00:00:00,2024-01-05 00:00:00,,,
41c59eab-eb13-46cb-95cc-022d719b8ecd,77924470-8f96-4bbf-9117-47e749386a7c,1,06:00:00,22:00:00,0,2024-01-05 00:00:00,2024-01-05 00:00:00,,,
2157b754-3c54-4612-b92f-56a0156e7d9d,77924470-8f96-4bbf-9117-47e749386a7c,2,06:00:00,22:00:00,0,2024-01-05 00:00:00,2024-01-05 00:00:00,,,
70d2e29c-65dc-437c-b94f-b76f6747171b,77924470-8f96-4bbf-9117-47e749386a7c,3,06:00:00,22:00:00,0,2024-01-05 00:00:00,2024-01-05 00:00:00,,,
2f86dcc9-1029-45da-ba19-bd6996b76ba1,77924470-8f96-4bbf-9117-47e749386a7c,4,06:00:00,22:00:00,0,2024-01-05 00:00:00,2024-01-05 00:00:00,,,
12b7eddc-046d-4827-a0f9-e08dba23991a,77924470-8f96-4bbf-9117-47e749386a7c,5,06:00:00,22:00:00,0,2024-01-05 00:00:00,2024-01-05 00:00:00,,,
48470450-2b46-4f8d-a2fc-4d3780212977,77924470-8f96-4bbf-9117-47e749386a7c,6,06:00:00,22:00:00,0,2024-01-05 00:00:00,2024-01-05 00:00:00,,,
abf16b05-dd86-429b-8752-e05c4261cd29,807b3d73-be68-42e0-9062-4d4cc0d226f4,0,09:00:00,20:00:00,0,2024-01-05 00:00:00,2024-01-05 00:00:00,,,
48b6bb3c-dd02-4a67-98e6-db92835c5110,807b3d73-be68-42e0-9062-4d4cc0d226f4,1,06:00:00,22:00:00,0,2024-01-05 00:00:00,2024-01-05 00:00:00,,,
59bf096d-1789-45c7-aa67-b464375f5cff,807b3d73-be68-42e0-9062-4d4cc0d226f4,2,06:00:00,22:00:00,0,2024-01-05 00:00:00,2024-01-05 00:00:00,,,
b81cd579-2d91-4aa4-bc75-af53c8174074,807b3d73-be68-42e0-9062-4d4cc0d226f4,3,06:00:00,22:00:00,0,2024-01-05 00:00:00,2024-01-05 00:00:00,,,
12d54317-3fc7-4510-83d1-ca2c72c7a6c7,807b3d73-be68-42e0-9062-4d4cc0d226f4,4,06:00:00,22:00:00,0,2024-01-05 00:00:00,2024-01-05 00:00:00,,,
a62f4cac-4886-4ec7-bc2e-3ec4dbb45529,807b3d73-be68-42e0-9062-4d4cc0d226f4,5,06:00:00,22:00:00,0,2024-01-05 00:00:00,2024-01-05 00:00:00,,,
47f7ba74-22de-493a-ae7a-04f89dddd140,807b3d73-be68-42e0-9062-4d4cc0d226f4,6,06:00:00,22:00:00,0,2024-01-05 00:00:00,2024-01-05 00:00:00,,,
7eb7330b-ea3b-4d81-ac1b-fc741be95d5b,25b3e878-5f5e-4b2e-a404-a7eb2507e407,0,09:00:00,20:00:00,0,2024-01-06 00:00:00,2024-01-06 00:00:00,,,
a14d65f2-984d-4e7d-b107-f6ec7a4c3831,25b3e878-5f5e-4b2e-a404-a7eb2507e407,1,06:00:00,22:00:00,0,2024-01-06 00:00:00,2024-01-06 00:00:00,,,
b0436ff5-0616-47a9-94ab-8c2f12db57ad,25b3e878-5f5e-4b2e-a404-a7eb2507e407,2,06:00:00,22:00:00,0,2024-01-06 00:00:00,2024-01-06 00:00:00,,,
5e70ee5b-3a5a-4c37-9ca8-5e8ed726de53,25b3e878-5f5e-4b2e-a404-a7eb2507e407,3,06:00:00,22:00:00,0,2024-01-06 00:00:00,2024-01-06 00:00:00,,,
21c75e74-8bc0-44ee-b6c3-62c73b36412f,25b3e878-5f5e-4b2e-a404-a7eb2507e407,4,06:00:00,22:00:00,0,2024-01-06 00:00:00,2024-01-06 00:00:00,,,
ce1b2452-8142-4d75-a53a-aa31b60960d4,25b3e878-5f5e-4b2e-a404-a7eb2507e407,5,06:00:00,22:00:00,0,2024-01-06 00:00:00,2024-01-06 00:00:00,,,
34dc1887-b2f7-4bd6-81e6-1393681cfc6d,25b3e878-5f5e-4b2e-a404-a7eb2507e407,6,06:00:00,22:00:00,0,2024-01-06 00:00:00,2024-01-06 00:00:00,,,
06a75e3b-3439-4ac3-95e4-fcaaf6a51322,3b4fbdf4-13aa-4f83-8d90-3562412f43b1,0,09:00:00,20:00:00,0,2024-01-06 00:00:00,2024-01-06 00:00:00,,,
d2ca6556-f072-43c1-ae85-23eddb997471,3b4fbdf4-13aa-4f83-8d90-3562412f43b1,1,06:00:00,22:00:00,0,2024-01-06 00:00:00,2024-01-06 00:00:00,,,
92815938-846e-4370-b58c-172ef43e09d3,3b4fbdf4-13aa-4f83-8d90-3562412f43b1,2,06:00:00,22:00:00,0,2024-01-06 00:00:00,2024-01-06 00:00:00,,,
df2e7825-b2b4-49d5-806d-8d7cbb19d2f5,3b4fbdf4-13aa-4f83-8d90-3562412f43b1,3,06:00:00,22:00:00,0,2024-01-06 00:00:00,2024-01-06 00:00:00,,,
7e1fbe94-2b90-4be5-b2c0-5b332df01596,3b4fbdf4-13aa-4f83-8d90-3562412f43b1,4,06:00:00,22:00:00,0,2024-01-06 00:00:00,2024-01-06 00:00:00,,,
691dbc2e-a3f0-43da-89c6-2566b60e6d44,3b4fbdf4-13aa-4f83-8d90-3562412f43b1,5,06:00:00,22:00:00,0,2024-01-06 00:00:00,2024-01-06 00:00:00,,,
93c4223d-d34d-44b2-9431-013fe6cfc9a3,3b4fbdf4-13aa-4f83-8d90-3562412f43b1,6,06:00:00,22:00:00,0,2024-01-06 00:00:00,2024-01-06 00:00:00,,,
b88f0534-f676-42a4-b546-f87eb5bbb5d9,86cbbf39-d3e3-4bee-ada9-0fa567bf5987,0,09:00:00,20:00:00,0,2024-01-06 00:00:00,2024-01-06 00:00:00,,,
639a953d-2f55-4144-8aa5-a04686699558,86cbbf39-d3e3-4bee-ada9-0fa567bf5987,1,06:00:00,22:00:00,0,2024-01-06 00:00:00,2024-01-06 00:00:00,,,
edd91e84-ecfb-44d1-bdde-93a0f4dfddec,86cbbf39-d3e3-4bee-ada9-0fa567bf5987,2,06:00:00,22:00:00,0,2024-01-06 00:00:00,2024-01-06 00:00:00,,,
c62191e8-0dc8-449b-ae07-f54a1a450f55,86cbbf39-d3e3-4bee-ada9-0fa567bf5987,3,06:00:00,22:00:00,0,2024-01-06 00:00:00,2024-01-06 00:00:00,,,
fe7ab111-46e8-41c2-b723-83dc8abd5b8a,86cbbf39-d3e3-4bee-ada9-0fa567bf5987,4,06:00:00,22:00:00,0,2024-01-06 00:00:00,2024-01-06 00:00:00,,,
cabac848-a805-4888-ab82-81a9a019781e,86cbbf39-d3e3-4bee-ada9-0fa567bf5987,5,06:00:00,22:00:00,0,2024-01-06 00:00:00,2024-01-06 00:00:00,,,
e1e672dc-9df5-465b-8229-b912b50a3185,86cbbf39-d3e3-4bee-ada9-0fa567bf5987,6,06:00:00,22:00:00,0,2024-01-06 00:00:00,2024-01-06 00:00:00,,,
